OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"2000-055CJ","NOAA 16 DEB","41151","US","102.76","98.80","942","836","SMALL","0","2000-09-21",""
"2000-055CH","NOAA 16 DEB","41150","US","100.54","98.78","825","743","SMALL","0","2000-09-21",""
"2000-055CG","NOAA 16 DEB","41149","US","100.21","98.97","818","719","SMALL","0","2000-09-21",""
"2000-055CF","NOAA 16 DEB","41148","US","98.51","98.86","732","643","SMALL","0","2000-09-21",""
"2000-055CE","NOAA 16 DEB","41147","US","102.87","98.98","960","829","SMALL","0","2000-09-21",""
"2000-055CD","NOAA 16 DEB","41146","US","101.51","98.84","848","812","SMALL","0","2000-09-21",""
"2000-055CC","NOAA 16 DEB","41145","US","99.04","98.99","788","637","SMALL","0","2000-09-21",""
"2000-055CB","NOAA 16 DEB","41144","US","101.59","98.67","856","813","SMALL","0","2000-09-21",""
"2000-055CA","NOAA 16 DEB","41143","US","103.22","98.85","981","840","SMALL","0","2000-09-21",""
"2000-055BZ","NOAA 16 DEB","41142","US","100.49","98.85","826","737","SMALL","0","2000-09-21",""
"2000-055BY","NOAA 16 DEB","41141","US","100.36","99.03","821","730","SMALL","0","2000-09-21",""
"2000-055BX","NOAA 16 DEB","41140","US","100.50","98.82","828","736","SMALL","0","2000-09-21",""
"2000-055BW","NOAA 16 DEB","41139","US","102.68","99.00","938","833","SMALL","0","2000-09-21",""
"2000-055BV","NOAA 16 DEB","41138","US","101.57","98.77","844","822","SMALL","0","2000-09-21",""
"2000-055BU","NOAA 16 DEB","41137","US","101.77","98.75","860","824","SMALL","0","2000-09-21",""
"2000-055BT","NOAA 16 DEB","41136","US","100.25","99.09","800","740","SMALL","0","2000-09-21",""
"2000-055BS","NOAA 16 DEB","41135","US","100.29","98.86","813","731","SMALL","0","2000-09-21",""
"2000-055BR","NOAA 16 DEB","41134","US","102.08","98.72","878","837","SMALL","0","2000-09-21",""
"2000-055BQ","NOAA 16 DEB","41133","US","101.45","98.92","830","824","SMALL","0","2000-09-21",""
"2000-055BP","NOAA 16 DEB","41132","US","100.75","98.81","828","760","SMALL","0","2000-09-21",""
"2000-055BN","NOAA 16 DEB","41131","US","102.80","98.80","937","845","SMALL","0","2000-09-21",""
"2000-055BM","NOAA 16 DEB","41130","US","101.23","98.87","832","801","SMALL","0","2000-09-21",""
"2000-055BL","NOAA 16 DEB","41129","US","99.12","98.88","765","668","SMALL","0","2000-09-21",""
"2000-055BK","NOAA 16 DEB","41128","US","101.18","99.03","818","811","SMALL","0","2000-09-21",""
"2000-055BJ","NOAA 16 DEB","41127","US","99.75","98.87","803","691","SMALL","0","2000-09-21",""
"2000-055BH","NOAA 16 DEB","41126","US","102.65","98.78","941","827","SMALL","0","2000-09-21",""
"2015-075B","BREEZE-M R/B","41122","CIS","1376.15","5.77","35908","33301","SMALL","0","2015-12-13",""
"2015-075A","COSMOS 2513","41121","CIS","1436.09","0.05","35793","35780","LARGE","0","2015-12-13",""
"2011-077AK","CZ-3B DEB","41120","PRC","762.29","26.88","41494","1034","MEDIUM","0","2011-12-19",""
"2011-077AJ","CZ-3B DEB","41119","PRC","848.21","20.90","44937","1671","MEDIUM","0","2011-12-19",""
"1991-015Q","ARIANE 44LP DEB","41118","FR","507.64","4.09","28773","631","MEDIUM","0","1991-03-02",""
"1980-085N","COSMOS 1217 DEB","41117","CIS","722.38","65.40","38657","1924","MEDIUM","0","1980-10-24",""
"2015-074D","FREGAT DEB (TANK)","41108","CIS","121.14","50.35","3200","263","LARGE","0","2015-12-11",""
"2015-074B","FREGAT R/B","41106","CIS","1399.51","5.32","35870","34264","","0","2015-12-11",""
"2015-074A","ELEKTRO-L 2","41105","CIS","1436.12","3.69","35790","35784","LARGE","0","2015-12-11",""
"2015-073A","CHINASAT 1C","41103","PRC","1436.11","4.09","35794","35780","LARGE","0","2015-12-09",""
"2015-071B","COSMOS 2512","41099","CIS","98.31","98.13","683","672","MEDIUM","0","2015-12-05",""
"2000-055BG","NOAA 16 DEB","41097","US","103.36","98.86","989","846","SMALL","0","2000-09-21",""
"2000-055BF","NOAA 16 DEB","41096","US","97.68","98.86","713","582","SMALL","0","2000-09-21",""
"2000-055BE","NOAA 16 DEB","41095","US","99.64","98.96","775","707","SMALL","0","2000-09-21",""
"2000-055BD","NOAA 16 DEB","41094","US","100.23","99.05","817","722","SMALL","0","2000-09-21",""
"2000-055BC","NOAA 16 DEB","41093","US","99.20","98.90","772","668","SMALL","0","2000-09-21",""
"2000-055BB","NOAA 16 DEB","41092","US","98.86","98.87","746","662","SMALL","0","2000-09-21",""
"2000-055BA","NOAA 16 DEB","41091","US","102.02","98.97","892","817","SMALL","0","2000-09-21",""
"2000-055AZ","NOAA 16 DEB","41090","US","100.28","98.91","791","752","SMALL","0","2000-09-21",""
"2000-055AY","NOAA 16 DEB","41089","US","101.58","98.75","837","830","SMALL","0","2000-09-21",""
"2000-055AX","NOAA 16 DEB","41088","US","98.88","98.99","727","683","SMALL","0","2000-09-21",""
"2000-055AW","NOAA 16 DEB","41087","US","102.13","98.65","869","850","SMALL","0","2000-09-21",""
"2000-055AV","NOAA 16 DEB","41086","US","100.64","98.77","823","755","SMALL","0","2000-09-21",""
"2000-055AU","NOAA 16 DEB","41085","US","101.53","98.75","847","816","SMALL","0","2000-09-21",""
"2000-055AT","NOAA 16 DEB","41084","US","101.55","98.75","844","820","SMALL","0","2000-09-21",""
"2000-055AS","NOAA 16 DEB","41083","US","104.82","99.03","1140","833","SMALL","0","2000-09-21",""
"2000-055AR","NOAA 16 DEB","41082","US","105.20","98.72","1168","839","SMALL","0","2000-09-21",""
"2000-055AQ","NOAA 16 DEB","41081","US","101.74","99.24","947","735","SMALL","0","2000-09-21",""
"2000-055AP","NOAA 16 DEB","41080","US","101.74","98.65","845","837","SMALL","0","2000-09-21",""
"2000-055AN","NOAA 16 DEB","41079","US","104.19","98.98","1063","850","SMALL","0","2000-09-21",""
"2000-055AM","NOAA 16 DEB","41078","US","106.12","98.86","1264","830","SMALL","0","2000-09-21",""
"2000-055AL","NOAA 16 DEB","41077","US","103.46","98.91","1007","837","SMALL","0","2000-09-21",""
"2000-055AK","NOAA 16 DEB","41076","US","98.28","99.22","808","546","SMALL","0","2000-09-21",""
"2000-055AJ","NOAA 16 DEB","41075","US","98.24","99.12","814","535","SMALL","0","2000-09-21",""
"2000-055AH","NOAA 16 DEB","41074","US","100.22","98.78","840","698","SMALL","0","2000-09-21",""
"2000-055AG","NOAA 16 DEB","41073","US","101.34","98.77","837","808","SMALL","0","2000-09-21",""
"2000-055AF","NOAA 16 DEB","41072","US","106.40","98.78","1273","847","SMALL","0","2000-09-21",""
"2000-055AE","NOAA 16 DEB","41071","US","101.64","98.82","847","826","SMALL","0","2000-09-21",""
"2000-055AD","NOAA 16 DEB","41070","US","93.27","98.78","491","379","SMALL","0","2000-09-21",""
"2000-055AC","NOAA 16 DEB","41069","US","100.39","98.58","866","688","SMALL","0","2000-09-21",""
"2000-055AB","NOAA 16 DEB","41068","US","100.49","99.13","897","667","SMALL","0","2000-09-21",""
"2000-055AA","NOAA 16 DEB","41067","US","101.85","98.66","850","842","SMALL","0","2000-09-21",""
"2000-055Z","NOAA 16 DEB","41066","US","101.63","98.74","848","823","SMALL","0","2000-09-21",""
"2000-055Y","NOAA 16 DEB","41065","US","101.87","98.72","856","838","SMALL","0","2000-09-21",""
"2000-055X","NOAA 16 DEB","41064","US","101.31","98.83","835","806","SMALL","0","2000-09-21",""
"2000-055W","NOAA 16 DEB","41063","US","101.84","98.80","864","828","SMALL","0","2000-09-21",""
"2000-055V","NOAA 16 DEB","41062","US","102.16","98.75","881","841","SMALL","0","2000-09-21",""
"2000-055U","NOAA 16 DEB","41061","US","101.59","98.75","850","818","SMALL","0","2000-09-21",""
"2000-055T","NOAA 16 DEB","41060","US","100.57","99.06","847","724","SMALL","0","2000-09-21",""
"2000-055S","NOAA 16 DEB","41059","US","101.65","98.72","853","820","SMALL","0","2000-09-21",""
"2000-055R","NOAA 16 DEB","41058","US","102.22","98.63","880","847","SMALL","0","2000-09-21",""
"2000-055Q","NOAA 16 DEB","41057","US","101.19","98.88","832","797","SMALL","0","2000-09-21",""
"2000-055P","NOAA 16 DEB","41056","US","102.12","98.61","871","847","SMALL","0","2000-09-21",""
"2000-055N","NOAA 16 DEB","41055","US","101.36","98.78","836","810","SMALL","0","2000-09-21",""
"2000-055M","NOAA 16 DEB","41054","US","100.81","99.10","846","748","SMALL","0","2000-09-21",""
"2000-055L","NOAA 16 DEB","41053","US","100.87","98.98","823","776","SMALL","0","2000-09-21",""
"2000-055K","NOAA 16 DEB","41052","US","102.45","98.71","997","753","SMALL","0","2000-09-21",""
"2000-055J","NOAA 16 DEB","41051","US","101.46","98.79","842","814","SMALL","0","2000-09-21",""
"2000-055H","NOAA 16 DEB","41050","US","100.91","98.93","815","789","MEDIUM","0","2000-09-21",""
"2000-055G","NOAA 16 DEB","41049","US","101.69","98.72","842","835","SMALL","0","2000-09-21",""
"2000-055D","NOAA 16 DEB","41046","US","101.73","98.73","852","830","SMALL","0","2000-09-21",""
"2000-055C","NOAA 16 DEB","41045","US","101.82","98.56","855","834","SMALL","0","2000-09-21",""
"2015-070A","LISA PATHFINDER","41043","ESA","","","","","LARGE","0","2015-12-03","L1 LAGRANGIAN ORBIT"
"2015-064E","CZ-4B DEB","41042","PRC","93.90","97.22","531","399","SMALL","0","2015-11-08",""
"2015-064D","CZ-4B DEB","41041","PRC","94.28","97.26","559","408","SMALL","0","2015-11-08",""
"2015-064C","YAOGAN 28 DEB","41040","PRC","92.25","97.50","391","379","SMALL","0","2015-11-08",""
"2015-069B","CZ-4C R/B","41039","PRC","95.34","97.64","595","475","LARGE","0","2015-11-26",""
"2015-069A","YAOGAN 29","41038","PRC","97.22","98.06","626","625","LARGE","0","2015-11-26",""
"2015-068B","H-2A R/B","41037","JPN","677.44","19.96","35702","2643","LARGE","0","2015-11-24",""
"2015-068A","TELSTAR 12V","41036","CA","1436.09","0.02","35797","35776","LARGE","0","2015-11-24",""
"2015-067A","LAOSAT 1","41034","LAOS","1436.13","0.05","35796","35779","LARGE","0","2015-11-20",""
"2015-066B","FREGAT R/B","41033","CIS","714.36","63.23","38859","1327","LARGE","0","2015-11-17",""
"2015-066A","COSMOS 2510","41032","CIS","718.52","62.74","38381","2010","LARGE","0","2015-11-17",""
"2015-065C","ARIANE 5 R/B","41030","FR","596.88","4.17","33965","244","LARGE","0","2015-11-10",""
"2015-065B","BADR 7","41029","AB","1436.07","0.03","35799","35773","LARGE","0","2015-11-10",""
"2015-065A","GSAT 15","41028","IND","1436.12","0.04","35792","35782","LARGE","0","2015-11-10",""
"2015-064A","YAOGAN 28","41026","PRC","94.53","97.59","498","494","LARGE","0","2015-11-08",""
"2015-061D","OBJECT D","41025","PRC","94.48","97.36","499","488","SMALL","0","2015-10-26",""
"2015-061C","TIANHUI 1-03 DEB","41024","PRC","96.67","97.37","721","477","SMALL","0","2015-10-26",""
"2015-061B","TIANHUI 1-03 DEB","41023","PRC","96.09","97.35","670","473","SMALL","0","2015-10-26",""
"2015-063B","CZ-3B R/B","41022","PRC","479.07","26.67","27600","206","LARGE","0","2015-11-03",""
"2015-063A","CHINASAT 2C","41021","PRC","1436.06","0.04","35791","35780","LARGE","0","2015-11-03",""
"2015-062B","ATLAS 5 CENTAUR R/B","41020","US","756.27","56.29","21617","20620","LARGE","0","2015-10-31",""
"2015-062A","NAVSTAR 75 (USA 265)","41019","US","717.98","56.03","20411","19953","LARGE","0","2015-10-31",""
"1999-025EXY","FENGYUN 1C DEB","41018","PRC","106.87","99.91","1318","846","SMALL","0","1999-05-10",""
"1999-025EXW","FENGYUN 1C DEB","41016","PRC","102.97","98.22","1024","773","SMALL","0","1999-05-10",""
"1999-025EXV","FENGYUN 1C DEB","41015","PRC","95.35","99.24","623","448","SMALL","0","1999-05-10",""
"1999-025EXU","FENGYUN 1C DEB","41014","PRC","98.12","98.90","712","625","SMALL","0","1999-05-10",""
"1999-025EXT","FENGYUN 1C DEB","41013","PRC","102.77","99.05","1178","601","SMALL","0","1999-05-10",""
"1999-025EXS","FENGYUN 1C DEB","41012","PRC","98.72","99.02","728","667","SMALL","0","1999-05-10",""
"1999-025EXR","FENGYUN 1C DEB","41011","PRC","100.64","99.16","1042","536","SMALL","0","1999-05-10",""
"1999-025EXQ","FENGYUN 1C DEB","41010","PRC","101.83","99.27","876","815","SMALL","0","1999-05-10",""
"1999-025EXP","FENGYUN 1C DEB","41009","PRC","101.12","99.19","827","796","SMALL","0","1999-05-10",""
"1999-025EXN","FENGYUN 1C DEB","41008","PRC","106.11","99.24","1431","662","SMALL","0","1999-05-10",""
"1999-025EXM","FENGYUN 1C DEB","41007","PRC","104.49","99.93","1108","833","SMALL","0","1999-05-10",""
"1999-025EXL","FENGYUN 1C DEB","41006","PRC","104.70","102.37","1131","830","SMALL","0","1999-05-10",""
"1999-025EXK","FENGYUN 1C DEB","41005","PRC","107.38","99.00","1565","646","SMALL","0","1999-05-10",""
"1999-025EXJ","FENGYUN 1C DEB","41004","PRC","105.94","99.23","1237","840","SMALL","0","1999-05-10",""
"1999-025EXH","FENGYUN 1C DEB","41003","PRC","100.32","99.03","867","680","SMALL","0","1999-05-10",""
"1999-025EXG","FENGYUN 1C DEB","41002","PRC","103.51","98.16","1029","820","SMALL","0","1999-05-10",""
"1999-025EXF","FENGYUN 1C DEB","41001","PRC","101.15","98.94","842","784","SMALL","0","1999-05-10",""
"1999-025EXE","FENGYUN 1C DEB","41000","PRC","105.78","97.53","1315","747","SMALL","0","1999-05-10",""
"1999-025EXD","FENGYUN 1C DEB","40999","PRC","102.75","99.24","933","844","SMALL","0","1999-05-10",""
"1997-051ABL","IRIDIUM 33 DEB","40998","US","100.07","86.38","769","754","SMALL","0","1997-09-14",""
"1997-051ABJ","IRIDIUM 33 DEB","40996","US","99.10","86.36","723","709","SMALL","0","1997-09-14",""
"1997-051ABH","IRIDIUM 33 DEB","40995","US","99.34","86.39","759","695","SMALL","0","1997-09-14",""
"1997-051ABG","IRIDIUM 33 DEB","40994","US","96.48","86.38","599","581","SMALL","0","1997-09-14",""
"1997-051ABF","IRIDIUM 33 DEB","40993","US","96.06","86.36","583","556","SMALL","0","1997-09-14",""
"1997-051ABE","IRIDIUM 33 DEB","40992","US","97.67","86.30","656","639","SMALL","0","1997-09-14",""
"2015-044C","ATLAS 5 CENTAUR DEB","40991","US","690.52","18.36","35406","3595","MEDIUM","0","2015-09-02",""
"2015-034F","MSG 4 DEB (BAFFLE COVER)","40990","EUME","1402.74","4.05","35482","34780","","0","2015-07-15",""
"2015-034E","MSG 4 DEB (COOLER COVER)","40989","EUME","1418.17","4.12","35569","35301","","0","2015-07-15",""
"2015-061A","TIANHUI 1-03","40988","PRC","94.45","97.42","498","485","LARGE","0","2015-10-26",""
"2008-066D","FENGYUN 2E DEB","40987","PRC","1437.19","7.66","36510","35106","","0","2008-12-23",""
"2015-060C","BREEZE-M DEB (TANK)","40986","CIS","376.32","49.26","21416","361","LARGE","0","2015-10-16",""
"2015-060B","BREEZE-M R/B","40985","CIS","751.46","13.69","34187","7816","LARGE","0","2015-10-16",""
"2015-060A","TURKSAT 4B","40984","TURK","1436.08","0.02","35796","35777","LARGE","0","2015-10-16",""
"2015-059A","APSTAR 9","40982","PRC","1436.08","0.01","35792","35780","LARGE","0","2015-10-16",""
"2015-058R","USA 264 DEB","40981","US","107.39","63.44","1184","1029","","0","2015-10-08",""
"2015-058Q","ATLAS 5 CENTAUR R/B","40978","US","97.04","64.77","733","500","","0","2015-10-08",""
"2015-058P","SINOD-D 3","40977","US","97.46","64.77","764","510","","0","2015-10-08",""
"2015-058N","PROPCUBE 1","40976","US","97.54","64.78","760","522","","0","2015-10-08",""
"2015-058M","SNAP-3 JIMI","40975","US","97.31","64.77","745","515","","0","2015-10-08",""
"2015-058L","SINOD-D 1","40974","US","97.24","64.77","741","512","","0","2015-10-08",""
"2015-058K","PROPCUBE 3","40973","US","97.41","64.78","755","515","","0","2015-10-08",""
"2015-058J","SNAP-3 EDDIE","40972","US","97.14","64.77","733","511","","0","2015-10-08",""
"2015-058H","LMRST-SAT","40971","US","97.47","64.78","756","519","","0","2015-10-08",""
"2015-058G","SNAP-3 ALICE","40970","US","97.17","64.78","733","513","","0","2015-10-08",""
"2015-058F","ARC-1","40969","US","97.20","64.78","736","513","","0","2015-10-08",""
"2015-058E","BISONSAT","40968","US","97.43","64.78","753","518","","0","2015-10-08",""
"2015-058D","FOX-1","40967","US","97.49","64.78","759","518","","0","2015-10-08",""
"2015-058C","AEROCUBE 7","40966","US","97.33","64.77","744","518","SMALL","0","2015-10-08",""
"2015-058B","AEROCUBE 5C","40965","US","97.67","64.78","789","505","","0","2015-10-08",""
"2015-058A","USA 264","40964","US","107.39","63.44","1184","1028","","0","2015-10-08",""
"2015-057D","JILIN 1","40961","PRC","97.65","97.72","660","633","LARGE","0","2015-10-07",""
"2015-057C","LINGQIAO VIDEO B","40960","PRC","97.69","97.72","662","634","MEDIUM","0","2015-10-07",""
"2015-057B","LINGQIAO VIDEO A","40959","PRC","97.69","97.71","662","635","MEDIUM","0","2015-10-07",""
"2015-057A","LQSAT","40958","PRC","97.71","97.71","663","636","MEDIUM","0","2015-10-07",""
"2015-056B","ATLAS 5 CENTAUR R/B","40947","US","702.87","26.22","35279","4338","LARGE","0","2015-10-02",""
"2015-056A","MORELOS 3","40946","MEX","1436.09","3.38","35800","35773","LARGE","0","2015-10-02",""
"2015-054C","ARIANE 5 R/B","40942","FR","553.43","6.80","31668","233","LARGE","0","2015-09-30",""
"2015-054B","ARSAT 2","40941","ARGN","1436.09","0.02","35794","35779","LARGE","0","2015-09-30",""
"2015-054A","SKY MUSTER","40940","AUS","1436.10","0.01","35794","35779","LARGE","0","2015-09-30",""
"2015-053A","BD-20","40938","PRC","1436.06","51.06","35975","35597","LARGE","0","2015-09-29",""
"2015-052H","PSLV R/B","40937","IND","97.16","5.95","643","602","LARGE","0","2015-09-28",""
"2015-052G","EXACTVIEW 9","40936","CA","97.42","6.00","642","628","SMALL","0","2015-09-28",""
"2015-052F","LEMUR 2 PETER","40935","US","97.29","6.01","636","621","SMALL","0","2015-09-28",""
"2015-052E","LEMUR 2 JEROEN","40934","US","97.27","6.01","636","620","SMALL","0","2015-09-28",""
"2015-052D","LEMUR 2 CHRIS","40933","US","97.24","6.01","637","616","SMALL","0","2015-09-28",""
"2015-052C","LEMUR 2 JOEL","40932","US","97.25","6.01","637","617","SMALL","0","2015-09-28",""
"2015-052B","LAPAN A2","40931","INDO","97.49","6.00","648","629","MEDIUM","0","2015-09-28",""
"2015-052A","ASTROSAT","40930","IND","97.47","6.00","644","632","LARGE","0","2015-09-28",""
"2015-051A","PUJIANG 1 (PJ-1)","40925","PRC","92.99","97.13","428","413","MEDIUM","0","2015-09-25",""
"1985-102G","COSMOS 1700 DEB","40924","CIS","1435.86","11.68","35899","35665","","0","1985-10-25",""
"2015-050D","BREEZE-KM R/B","40923","CIS","112.46","82.49","1496","1184","LARGE","0","2015-09-23",""
"2015-050C","COSMOS 2509","40922","CIS","115.86","82.48","1508","1481","LARGE","0","2015-09-23",""
"2015-050B","COSMOS 2508","40921","CIS","115.86","82.48","1506","1482","LARGE","0","2015-09-23",""
"2015-050A","COSMOS 2507","40920","CIS","115.86","82.49","1502","1486","LARGE","0","2015-09-23",""
"1982-118M","DMSP 5D-2 F6 DEB","40919","US","99.60","98.47","751","728","SMALL","0","1982-12-21",""
"1982-118J","DMSP 5D-2 F6 DEB","40916","US","99.57","98.47","750","727","SMALL","0","1982-12-21",""
"1982-118H","DMSP 5D-2 F6 DEB","40915","US","99.57","98.47","750","726","SMALL","0","1982-12-21",""
"1982-118G","DMSP 5D-2 F6 DEB","40914","US","99.72","98.48","755","735","SMALL","0","1982-12-21",""
"2015-049P","KAITUO 1B","40912","PRC","93.66","97.43","461","447","SMALL","0","2015-09-19",""
"2015-049N","XW-2B","40911","PRC","94.40","97.49","499","480","SMALL","0","2015-09-19",""
"2015-049M","XW-2F","40910","PRC","93.96","97.47","477","459","SMALL","0","2015-09-19",""
"2015-049L","XW-2E","40909","PRC","93.92","97.46","474","458","SMALL","0","2015-09-19",""
"2015-049K","LILACSAT 2","40908","PRC","94.83","97.53","521","499","SMALL","0","2015-09-19",""
"2015-049J","XW-2D","40907","PRC","94.39","97.50","498","479","SMALL","0","2015-09-19",""
"2015-049H","XW-2C","40906","PRC","94.48","97.50","503","483","SMALL","0","2015-09-19",""
"2015-049G","OBJECT G","40905","PRC","94.76","97.52","518","496","MEDIUM","0","2015-09-19",""
"2015-049F","KAITUO 1A","40904","PRC","94.51","97.50","505","485","MEDIUM","0","2015-09-19",""
"2015-049E","XW-2A","40903","PRC","90.59","97.12","308","299","MEDIUM","0","2015-09-19",""
"2015-049D","ZDPS 2B","40902","PRC","93.72","97.46","464","449","MEDIUM","0","2015-09-19",""
"2015-049C","ZDPS 2A","40901","PRC","93.78","97.45","467","452","MEDIUM","0","2015-09-19",""
"2015-049B","NUDT-PHONESAT","40900","PRC","89.56","97.35","258","248","SMALL","0","2015-09-19",""
"2015-049A","OBJECT A","40899","PRC","94.47","97.48","503","483","MEDIUM","0","2015-09-19",""
"2015-048B","BLOCK DM-SL R/B","40896","CIS","1459.63","6.20","36639","35853","","0","2015-09-14",""
"2015-048A","EXPRESS AM-8","40895","CIS","1436.11","0.02","35788","35786","LARGE","0","2015-09-14",""
"2015-047A","GAOFEN 9","40894","PRC","97.50","97.78","659","619","LARGE","0","2015-09-14",""
"2015-046A","TJS-1","40892","PRC","1436.07","0.05","35796","35776","LARGE","0","2015-09-12",""
"2015-045C","FREGAT R/B","40891","CIS","858.02","55.36","23605","23460","","0","2015-09-11",""
"2015-045B","GALILEO 10 (206)","40890","ESA","844.71","55.45","23234","23211","LARGE","0","2015-09-11",""
"2015-045A","GALILEO 9 (205)","40889","ESA","844.71","55.45","23240","23205","LARGE","0","2015-09-11",""
"2015-044B","ATLAS 5 CENTAUR R/B","40888","US","689.72","18.09","35111","3850","LARGE","0","2015-09-02",""
"2015-044A","MUOS 4","40887","US","1436.09","2.65","36034","35539","LARGE","0","2015-09-02",""
"2015-042C","BREEZE-M DEB (TANK)","40884","CIS","272.04","50.71","14713","345","LARGE","0","2015-08-28",""
"2015-042B","BREEZE-M R/B","40883","CIS","1306.41","25.34","64141","2276","LARGE","0","2015-08-28",""
"2015-042A","INMARSAT 5-F3","40882","IM","1436.10","0.02","35787","35786","LARGE","0","2015-08-28",""
"2015-041A","GSAT 6","40880","IND","1436.08","0.04","35794","35779","LARGE","0","2015-08-27",""
"2015-040B","CZ-4C R/B","40879","PRC","108.01","100.40","1204","1065","LARGE","0","2015-08-27",""
"2015-040A","YAOGAN 27","40878","PRC","109.42","100.10","1207","1193","LARGE","0","2015-08-27",""
"2015-039D","ARIANE 5 DEB (SYLDA)","40877","FR","395.05","4.90","22626","286","LARGE","0","2015-08-20",""
"2015-039C","ARIANE 5 R/B","40876","FR","589.70","5.51","33592","240","LARGE","0","2015-08-20",""
"2015-039B","EUTE 8 WEST B","40875","EUTE","1436.10","0.07","35806","35767","LARGE","0","2015-08-20",""
"2015-039A","INTELSAT 34","40874","ITSO","1436.13","0.01","35789","35786","LARGE","0","2015-08-20",""
"2012-035F","MSG 3 DEB (BAFFLE COVER)","40872","EUME","1401.62","6.84","35496","34722","","0","2012-07-05",""
"2012-035E","MSG 3 DEB (COOLER COVER)","40871","EUME","1418.44","6.95","35565","35316","","0","2012-07-05",""
"2012-008AL","CZ-3C DEB","40870","PRC","702.98","16.79","38931","691","SMALL","0","2012-02-24",""
"2012-008AK","CZ-3C DEB","40869","PRC","693.18","17.34","38293","841","MEDIUM","0","2012-02-24",""
"2012-008AJ","CZ-3C DEB","40868","PRC","631.29","21.61","34594","1404","MEDIUM","0","2012-02-24",""
"2012-008AH","CZ-3C DEB","40867","PRC","640.88","22.27","35956","534","MEDIUM","0","2012-02-24",""
"2012-008AG","CZ-3C DEB","40866","PRC","638.78","20.56","35472","910","MEDIUM","0","2012-02-24",""
"2012-008AF","CZ-3C DEB","40865","PRC","698.27","18.53","38654","734","MEDIUM","0","2012-02-24",""
"2012-008AE","CZ-3C DEB","40864","PRC","638.70","20.03","35633","745","MEDIUM","0","2012-02-24",""
"2012-008AD","CZ-3C DEB","40863","PRC","652.15","20.46","36041","1025","MEDIUM","0","2012-02-24",""
"2012-008AC","CZ-3C DEB","40862","PRC","680.67","18.27","38148","360","MEDIUM","0","2012-02-24",""
"2012-008AB","CZ-3C DEB","40861","PRC","629.14","21.29","35220","667","MEDIUM","0","2012-02-24",""
"2012-008AA","CZ-3C DEB","40860","PRC","663.77","18.67","37271","385","MEDIUM","0","2012-02-24",""
"2012-008Z","CZ-3C DEB","40859","PRC","651.81","21.63","36553","496","MEDIUM","0","2012-02-24",""
"2012-008Y","CZ-3C DEB","40858","PRC","679.85","18.17","37917","549","MEDIUM","0","2012-02-24",""
"2012-008X","CZ-3C DEB","40857","PRC","649.85","19.70","36243","705","MEDIUM","0","2012-02-24",""
"2012-008W","CZ-3C DEB","40856","PRC","612.17","22.10","34364","644","MEDIUM","0","2012-02-24",""
"2012-008V","CZ-3C DEB","40855","PRC","621.15","22.78","34780","694","MEDIUM","0","2012-02-24",""
"2012-008U","CZ-3C DEB","40854","PRC","614.21","21.05","34612","502","MEDIUM","0","2012-02-24",""
"2012-008T","CZ-3C DEB","40853","PRC","631.94","20.75","35253","778","MEDIUM","0","2012-02-24",""
"2011-077AH","CZ-3B DEB","40852","PRC","755.39","27.36","41269","925","MEDIUM","0","2011-12-19",""
"2011-077AG","CZ-3B DEB","40851","PRC","757.18","26.33","41404","877","MEDIUM","0","2011-12-19",""
"2011-077AF","CZ-3B DEB","40850","PRC","749.16","24.61","41407","484","MEDIUM","0","2011-12-19",""
"2011-077AE","CZ-3B DEB","40849","PRC","755.47","25.90","41404","794","MEDIUM","0","2011-12-19",""
"2011-077AD","CZ-3B DEB","40848","PRC","755.50","26.65","41360","839","MEDIUM","0","2011-12-19",""
"2011-077AC","CZ-3B DEB","40847","PRC","661.23","25.50","37131","396","MEDIUM","0","2011-12-19",""
"2011-077AB","CZ-3B DEB","40846","PRC","789.90","23.19","43442","413","SMALL","0","2011-12-19",""
"2011-077AA","CZ-3B DEB","40845","PRC","738.47","21.57","40991","380","MEDIUM","0","2011-12-19",""
"2011-077Z","CZ-3B DEB","40844","PRC","790.73","23.08","43338","557","MEDIUM","0","2011-12-19",""
"2011-077Y","CZ-3B DEB","40843","PRC","720.03","21.82","40021","444","MEDIUM","0","2011-12-19",""
"2011-077X","CZ-3B DEB","40842","PRC","815.49","23.06","44392","679","MEDIUM","0","2011-12-19",""
"2011-077W","CZ-3B DEB","40841","PRC","743.70","27.44","40766","860","MEDIUM","0","2011-12-19",""
"2011-077V","CZ-3B DEB","40840","PRC","746.62","27.98","40933","835","MEDIUM","0","2011-12-19",""
"2011-077U","CZ-3B DEB","40839","PRC","726.07","24.71","40442","321","MEDIUM","0","2011-12-19",""
"2011-077T","CZ-3B DEB","40838","PRC","742.04","25.77","41030","514","MEDIUM","0","2011-12-19",""
"2010-057BE","CZ-3C DEB","40837","PRC","634.47","20.72","35625","537","MEDIUM","0","2010-10-31",""
"2010-057BD","CZ-3C DEB","40836","PRC","660.59","20.21","36825","669","SMALL","0","2010-10-31",""
"2010-057BC","CZ-3C DEB","40835","PRC","653.92","19.84","36530","626","SMALL","0","2010-10-31",""
